Source Name	Comment[ENA_SAMPLE]	Material Type	Characteristics[organism part]	Characteristics[organism]	Characteristics[sex]	Characteristics[developmental stage]	Protocol REF	Term Source REF	Protocol REF	Term Source REF	Protocol REF	Term Source REF	Extract Name	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_LAYOUT]	Comment[ORIENTATION]	Comment[NOMINAL_LENGTH]	Protocol REF	Term Source REF	Performer	Assay Name	Technology Type	Comment[technical replicate group]	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[MD5]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[organism part]
lymphnode_5a	ERS326995	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V190	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	508	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130227_BH04NDADXX_P414_110_index19	sequencing assay	group 51	ERX288560	1_130227_BH04NDADXX_P414_110_index19_1.fastq.gz	1_130227_BH04NDADXX_P414_110_index19_1.fastq.gz	ERR315440	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315440/ERR315440_1.fastq.gz	3d35368c8948590d119dc32f993b1d8e	102	209	lymph node
lymphnode_5a	ERS326995	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V190	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	508	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130227_BH04NDADXX_P414_110_index19	sequencing assay	group 51	ERX288560	1_130227_BH04NDADXX_P414_110_index19_2.fastq.gz	1_130227_BH04NDADXX_P414_110_index19_2.fastq.gz	ERR315440	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315440/ERR315440_2.fastq.gz	4a1f4a4c317755c1f1add65deb08006b	102	209	lymph node
lymphnode_5a	ERS326995	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V190	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	508	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130321_BH0CD3ADXX_P414_110_index19	sequencing assay	group 51	ERX288603	1_130321_BH0CD3ADXX_P414_110_index19_1.fastq.gz	1_130321_BH0CD3ADXX_P414_110_index19_1.fastq.gz	ERR315493	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315493/ERR315493_1.fastq.gz	9889dd35ff11d3fe066bdb13553e99cb	102	209	lymph node
lymphnode_5a	ERS326995	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V190	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	508	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130321_BH0CD3ADXX_P414_110_index19	sequencing assay	group 51	ERX288603	1_130321_BH0CD3ADXX_P414_110_index19_2.fastq.gz	1_130321_BH0CD3ADXX_P414_110_index19_2.fastq.gz	ERR315493	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315493/ERR315493_2.fastq.gz	f0d10251efa7aa9b384118b843d0e7e8	102	209	lymph node
lymphnode_5a	ERS326995	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V190	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	508	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130227_BH04NDADXX_P414_110_index19	sequencing assay	group 51	ERX288632	2_130227_BH04NDADXX_P414_110_index19_1.fastq.gz	2_130227_BH04NDADXX_P414_110_index19_1.fastq.gz	ERR315441	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315441/ERR315441_1.fastq.gz	134f30792c9173d604cf765b37c4edef	102	209	lymph node
lymphnode_5a	ERS326995	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V190	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	508	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130227_BH04NDADXX_P414_110_index19	sequencing assay	group 51	ERX288632	2_130227_BH04NDADXX_P414_110_index19_2.fastq.gz	2_130227_BH04NDADXX_P414_110_index19_2.fastq.gz	ERR315441	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315441/ERR315441_2.fastq.gz	70797b524bb47c294a018bff3e1e618f	102	209	lymph node
lymphnode_5b	ERS326941	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V192	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	526	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130227_BH04NDADXX_P414_112_index21	sequencing assay	group 52	ERX288511	1_130227_BH04NDADXX_P414_112_index21_1.fastq.gz	1_130227_BH04NDADXX_P414_112_index21_1.fastq.gz	ERR315387	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315387/ERR315387_1.fastq.gz	afd29ebb2fac59615c5adf6a533a9cea	102	209	lymph node
lymphnode_5b	ERS326941	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V192	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	526	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130227_BH04NDADXX_P414_112_index21	sequencing assay	group 52	ERX288511	1_130227_BH04NDADXX_P414_112_index21_2.fastq.gz	1_130227_BH04NDADXX_P414_112_index21_2.fastq.gz	ERR315387	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315387/ERR315387_2.fastq.gz	8b7ca53b09c35c15df0ec03619263980	102	209	lymph node
lymphnode_5b	ERS326941	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V192	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	526	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130321_BH0CD3ADXX_P414_112_index21	sequencing assay	group 52	ERX288483	1_130321_BH0CD3ADXX_P414_112_index21_1.fastq.gz	1_130321_BH0CD3ADXX_P414_112_index21_1.fastq.gz	ERR315426	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315426/ERR315426_1.fastq.gz	cea6bb243a7ebab797f041851f490853	102	209	lymph node
lymphnode_5b	ERS326941	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V192	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	526	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130321_BH0CD3ADXX_P414_112_index21	sequencing assay	group 52	ERX288483	1_130321_BH0CD3ADXX_P414_112_index21_2.fastq.gz	1_130321_BH0CD3ADXX_P414_112_index21_2.fastq.gz	ERR315426	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315426/ERR315426_2.fastq.gz	fbd18e771d21a721af79e667430bd894	102	209	lymph node
lymphnode_5b	ERS326941	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V192	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	526	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130227_BH04NDADXX_P414_112_index21	sequencing assay	group 52	ERX288519	2_130227_BH04NDADXX_P414_112_index21_1.fastq.gz	2_130227_BH04NDADXX_P414_112_index21_1.fastq.gz	ERR315475	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315475/ERR315475_1.fastq.gz	9c5402cb946da56f66848a0cef627cac	102	209	lymph node
lymphnode_5b	ERS326941	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V192	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	526	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130227_BH04NDADXX_P414_112_index21	sequencing assay	group 52	ERX288519	2_130227_BH04NDADXX_P414_112_index21_2.fastq.gz	2_130227_BH04NDADXX_P414_112_index21_2.fastq.gz	ERR315475	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315475/ERR315475_2.fastq.gz	76f6cbee4e0c36ac1d640ad742104db4	102	209	lymph node
lymphnode_5c	ERS326955	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V193	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	568	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130227_BH04NDADXX_P414_113_index22	sequencing assay	group 53	ERX288499	1_130227_BH04NDADXX_P414_113_index22_1.fastq.gz	1_130227_BH04NDADXX_P414_113_index22_1.fastq.gz	ERR315471	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315471/ERR315471_1.fastq.gz	88686d78882402f1b37bd2b025e500d3	102	209	lymph node
lymphnode_5c	ERS326955	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V193	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	568	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130227_BH04NDADXX_P414_113_index22	sequencing assay	group 53	ERX288499	1_130227_BH04NDADXX_P414_113_index22_2.fastq.gz	1_130227_BH04NDADXX_P414_113_index22_2.fastq.gz	ERR315471	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315471/ERR315471_2.fastq.gz	f628ee6814f73b02b696bc6ba6b2fe9b	102	209	lymph node
lymphnode_5c	ERS326955	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V193	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	568	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130321_BH0CD3ADXX_P414_113_index22	sequencing assay	group 53	ERX288623	1_130321_BH0CD3ADXX_P414_113_index22_1.fastq.gz	1_130321_BH0CD3ADXX_P414_113_index22_1.fastq.gz	ERR315329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315329/ERR315329_1.fastq.gz	bb3a8651845cac92e2be104892fa6e27	102	209	lymph node
lymphnode_5c	ERS326955	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V193	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	568	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130321_BH0CD3ADXX_P414_113_index22	sequencing assay	group 53	ERX288623	1_130321_BH0CD3ADXX_P414_113_index22_2.fastq.gz	1_130321_BH0CD3ADXX_P414_113_index22_2.fastq.gz	ERR315329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315329/ERR315329_2.fastq.gz	33e748992e9cf24f2be02ec2d32e649f	102	209	lymph node
lymphnode_5c	ERS326955	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V193	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	568	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130227_BH04NDADXX_P414_113_index22	sequencing assay	group 53	ERX288618	2_130227_BH04NDADXX_P414_113_index22_1.fastq.gz	2_130227_BH04NDADXX_P414_113_index22_1.fastq.gz	ERR315390	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315390/ERR315390_1.fastq.gz	aee6cded223a76737229c16781b8ca51	102	209	lymph node
lymphnode_5c	ERS326955	organism part	lymph node	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V193	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	568	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130227_BH04NDADXX_P414_113_index22	sequencing assay	group 53	ERX288618	2_130227_BH04NDADXX_P414_113_index22_2.fastq.gz	2_130227_BH04NDADXX_P414_113_index22_2.fastq.gz	ERR315390	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315390/ERR315390_2.fastq.gz	cc035984dd447551877e8b44d190b0b1	102	209	lymph node
ovary_6a	ERS326980	organism part	animal ovary	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V233	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	411	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130313_BH0CC7ADXX_P415_106_index6	sequencing assay	group 54	ERX288624	1_130313_BH0CC7ADXX_P415_106_index6_1.fastq.gz	1_130313_BH0CC7ADXX_P415_106_index6_1.fastq.gz	ERR315380	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315380/ERR315380_1.fastq.gz	bfe1d2b4b1b24feb4bdacc4dd3ebe90c	102	209	animal ovary
ovary_6a	ERS326980	organism part	animal ovary	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V233	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	411	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130313_BH0CC7ADXX_P415_106_index6	sequencing assay	group 54	ERX288624	1_130313_BH0CC7ADXX_P415_106_index6_2.fastq.gz	1_130313_BH0CC7ADXX_P415_106_index6_2.fastq.gz	ERR315380	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315380/ERR315380_2.fastq.gz	196d977c79c51e0a839deaf41c211818	102	209	animal ovary
ovary_6a	ERS326980	organism part	animal ovary	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V233	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	411	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130313_BH0CC7ADXX_P415_106_index6	sequencing assay	group 54	ERX288538	2_130313_BH0CC7ADXX_P415_106_index6_1.fastq.gz	2_130313_BH0CC7ADXX_P415_106_index6_1.fastq.gz	ERR315482	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315482/ERR315482_1.fastq.gz	d032d7c67bc00f20a80229542135de20	102	209	animal ovary
ovary_6a	ERS326980	organism part	animal ovary	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V233	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	411	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130313_BH0CC7ADXX_P415_106_index6	sequencing assay	group 54	ERX288538	2_130313_BH0CC7ADXX_P415_106_index6_2.fastq.gz	2_130313_BH0CC7ADXX_P415_106_index6_2.fastq.gz	ERR315482	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315482/ERR315482_2.fastq.gz	b5a67c77b0e4088258b7b5242d667297	102	209	animal ovary
ovary_6b	ERS326946	organism part	animal ovary	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V234	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	384	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130313_BH0CC7ADXX_P415_107_index7	sequencing assay	group 55	ERX288493	1_130313_BH0CC7ADXX_P415_107_index7_1.fastq.gz	1_130313_BH0CC7ADXX_P415_107_index7_1.fastq.gz	ERR315458	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315458/ERR315458_1.fastq.gz	6c278be7526b6406124b1e6fe6433a2f	102	209	animal ovary
ovary_6b	ERS326946	organism part	animal ovary	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V234	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	384	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130313_BH0CC7ADXX_P415_107_index7	sequencing assay	group 55	ERX288493	1_130313_BH0CC7ADXX_P415_107_index7_2.fastq.gz	1_130313_BH0CC7ADXX_P415_107_index7_2.fastq.gz	ERR315458	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315458/ERR315458_2.fastq.gz	85fded1ebae701d83b7c86e73acdf5c8	102	209	animal ovary
ovary_6b	ERS326946	organism part	animal ovary	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V234	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	384	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130313_BH0CC7ADXX_P415_107_index7	sequencing assay	group 55	ERX288488	2_130313_BH0CC7ADXX_P415_107_index7_1.fastq.gz	2_130313_BH0CC7ADXX_P415_107_index7_1.fastq.gz	ERR315402	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315402/ERR315402_1.fastq.gz	4b9d9260c1773c519a1ac9f626962983	102	209	animal ovary
ovary_6b	ERS326946	organism part	animal ovary	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V234	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	384	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130313_BH0CC7ADXX_P415_107_index7	sequencing assay	group 55	ERX288488	2_130313_BH0CC7ADXX_P415_107_index7_2.fastq.gz	2_130313_BH0CC7ADXX_P415_107_index7_2.fastq.gz	ERR315402	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315402/ERR315402_2.fastq.gz	cbcbb92c1c41ae6d7f157d12b75ae17d	102	209	animal ovary
pancreas_6a	ERS326982	organism part	pancreas	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V229	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	421	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130313_BH0CC7ADXX_P415_104F_index4	sequencing assay	group 56	ERX288542	1_130313_BH0CC7ADXX_P415_104F_index4_1.fastq.gz	1_130313_BH0CC7ADXX_P415_104F_index4_1.fastq.gz	ERR315466	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315466/ERR315466_1.fastq.gz	8605dd4dcc41a5ade3794a29e044778c	102	209	pancreas
pancreas_6a	ERS326982	organism part	pancreas	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V229	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	421	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130313_BH0CC7ADXX_P415_104F_index4	sequencing assay	group 56	ERX288542	1_130313_BH0CC7ADXX_P415_104F_index4_2.fastq.gz	1_130313_BH0CC7ADXX_P415_104F_index4_2.fastq.gz	ERR315466	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315466/ERR315466_2.fastq.gz	dc6d81b08a8b646ad550b320338315dd	102	209	pancreas
pancreas_6a	ERS326982	organism part	pancreas	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V229	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	421	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130313_BH0CC7ADXX_P415_104F_index4	sequencing assay	group 56	ERX288592	2_130313_BH0CC7ADXX_P415_104F_index4_1.fastq.gz	2_130313_BH0CC7ADXX_P415_104F_index4_1.fastq.gz	ERR315479	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315479/ERR315479_1.fastq.gz	df586373189df9504edc92991abe09c3	102	209	pancreas
pancreas_6a	ERS326982	organism part	pancreas	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V229	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	421	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130313_BH0CC7ADXX_P415_104F_index4	sequencing assay	group 56	ERX288592	2_130313_BH0CC7ADXX_P415_104F_index4_2.fastq.gz	2_130313_BH0CC7ADXX_P415_104F_index4_2.fastq.gz	ERR315479	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315479/ERR315479_2.fastq.gz	d6247861b9869b48e4d7ab56cb0ec206	102	209	pancreas
pancreas_6b	ERS327013	organism part	pancreas	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V232	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	404	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130313_BH0CC7ADXX_P415_105_index5	sequencing assay	group 57	ERX288633	1_130313_BH0CC7ADXX_P415_105_index5_1.fastq.gz	1_130313_BH0CC7ADXX_P415_105_index5_1.fastq.gz	ERR315436	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315436/ERR315436_1.fastq.gz	d92758340aeda372c9d551acb3c3838c	102	209	pancreas
pancreas_6b	ERS327013	organism part	pancreas	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V232	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	404	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	1_130313_BH0CC7ADXX_P415_105_index5	sequencing assay	group 57	ERX288633	1_130313_BH0CC7ADXX_P415_105_index5_2.fastq.gz	1_130313_BH0CC7ADXX_P415_105_index5_2.fastq.gz	ERR315436	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315436/ERR315436_2.fastq.gz	3939c35c4dc4f99eec0f804bacf14375	102	209	pancreas
pancreas_6b	ERS327013	organism part	pancreas	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V232	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	404	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130313_BH0CC7ADXX_P415_105_index5	sequencing assay	group 57	ERX288604	2_130313_BH0CC7ADXX_P415_105_index5_1.fastq.gz	2_130313_BH0CC7ADXX_P415_105_index5_1.fastq.gz	ERR315429	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315429/ERR315429_1.fastq.gz	6435c5768bd256c17445f7cb1bdbd3ae	102	209	pancreas
pancreas_6b	ERS327013	organism part	pancreas	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V232	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	404	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	2_130313_BH0CC7ADXX_P415_105_index5	sequencing assay	group 57	ERX288604	2_130313_BH0CC7ADXX_P415_105_index5_2.fastq.gz	2_130313_BH0CC7ADXX_P415_105_index5_2.fastq.gz	ERR315429	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315429/ERR315429_2.fastq.gz	f470737543638484a7a87021f8183589	102	209	pancreas
placenta_3a	ERS326999	organism part	placenta	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V76	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	408	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	5_130103_AD1J0JACXX_P262_147D_index25	sequencing assay	group 58	ERX288569	5_130103_AD1J0JACXX_P262_147D_index25_1.fastq.gz	5_130103_AD1J0JACXX_P262_147D_index25_1.fastq.gz	ERR315375	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315375/ERR315375_1.fastq.gz	f54136b2fc7f4b98f5a7223523dff71f	102	209	placenta
placenta_3a	ERS326999	organism part	placenta	Homo sapiens	  	adult	P-MTAB-33470	ArrayExpress	P-MTAB-33471	ArrayExpress	P-MTAB-33472	ArrayExpress	V76	cDNA	TRANSCRIPTOMIC	RNA-Seq	PAIRED	5'-3'-3'-5	408	P-MTAB-33473	ArrayExpress	Science for Life Laboratory, Stockholm	5_130103_AD1J0JACXX_P262_147D_index25	sequencing assay	group 58	ERX288569	5_130103_AD1J0JACXX_P262_147D_index25_2.fastq.gz	5_130103_AD1J0JACXX_P262_147D_index25_2.fastq.gz	ERR315375	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315375/ERR315375_2.fastq.gz	d361768ff957861b75749705d8396e76	102	209	placenta
